Date,A23,B23,C23,D23,,A24,B24,C24,D24,,A19,B19,C19,D19,,A20,B20,C20,D20,,A25,B25,C25,D25,,GEN MW POWER OUTPUT,TOTAL COAL FLOW,MAIN STEAM FLOW,BLR TOTAL AIR FLOW,SH ATMP-1A SPRAY CTRL 50% VLV,SH ATMP-1B SPRAY CTRL 50% VLV,CID FAN A BLADE PITCH POS,FD FAN B BLADE PITCH FB,TOT OFA FLOW,ECO INLT FW FLOW 1
2021-01-27 0:00,34.89086313,26.41890997,32.46162507,32.78820509,,34.50095279,24.19714799,27.82880883,34.67533347,,64.85338611,46.76543495,52.59288794,41.90859243,,66.08960333,51.01652339,53.28114503,42.58586781,,66.8590303,55.00714406,53.05436053,40.31213604,,965.61,342.14,2553.74,3203.55,78.62,14.33,62.4,50.23,1071.69,2435.36
2021-01-27 1:00,34.91511092,25.58275326,31.5954865,32.82022611,,35.03266227,23.85175093,27.30007823,34.82693833,,64.26289446,45.60440682,51.2362174,40.11204571,,65.48232554,50.20578221,52.21293565,41.67448207,,66.99508288,54.88368785,53.00447969,39.92944427,,965.01,342.7,2558.42,3214.25,79.42,13.87,62.89,50.54,1080.46,2442.02
2021-01-27 2:00,34.84868651,26.02806908,32.01038687,32.78687574,,34.96224382,23.7511721,27.13310775,34.75847956,,64.21583195,45.90839999,51.69993995,40.93102399,,65.25798205,49.7017927,51.74992382,41.16974952,,66.9314093,54.90596876,52.97309351,40.08924625,,967.41,342.82,2563.88,3224,73.89,16.72,62.61,50.61,1088.55,2450.08
2021-01-27 3:00,34.97079224,26.00652925,32.14160988,32.71795594,,35.55677767,24.05090872,27.44353187,34.72853395,,63.85878066,45.42030525,51.35521369,40.36833697,,65.5032761,51.58903737,53.68434827,42.87664027,,67.00405669,54.77517463,52.96038466,40.01657127,,962.6,342.4,2553.79,3207.42,61.42,7.87,61.49,50.09,1074.08,2464.5
2021-01-27 4:00,35.17395584,26.71627568,32.69613354,32.81922945,,34.33908575,23.16484362,27.10080814,34.69667304,,65.47305637,49.32009604,55.41666168,45.01603181,,64.88409862,51.01840481,53.15492318,42.50124842,,67.16447387,55.13496,53.33146468,41.02923693,,966.31,345.15,2560.32,3205.27,56.17,1.7,61.28,50.09,1055.6,2486.94
2021-01-27 5:00,34.92074164,26.20235433,32.16867095,32.47513042,,33.33642118,22.46672027,26.86157021,34.18013594,,64.70516977,45.60334777,51.3419903,40.50218151,,64.15001306,48.39389748,50.09630807,40.03769786,,67.33844529,54.9934265,52.9025917,40.09198448,,968.19,344.78,2557.76,3218.81,83.92,7.03,61.93,50.39,1074.09,2442.5
2021-01-27 6:00,34.98080422,27.41185801,33.53703671,32.74417457,,33.33813779,22.89262023,27.34921882,34.38903618,,64.41352999,47.16394509,52.80391246,42.51817665,,64.68239934,48.71530408,50.44734467,40.36123519,,67.19264161,54.95107942,52.86802569,40.51231404,,968.42,342.88,2560.4,3215.91,93.09,4.94,61.61,50.12,1086.36,2442.09
2021-01-27 7:00,34.95826975,26.84023993,33.11762984,32.83558145,,33.61212051,22.33618487,27.01656962,34.38155273,,64.11237427,46.20875971,51.90926728,41.61268774,,64.67570162,48.56771862,50.13552538,40.97968796,,67.09283694,54.91551906,52.85556517,40.83817997,,969.06,342.51,2566.31,3218.29,98.51,4.17,61.94,50.18,1091.35,2444.17
2021-01-27 8:00,35.10613314,27.54200894,34.36800485,33.02542744,,34.01235746,22.74189825,27.10942303,34.31543713,,63.91801182,45.61038349,51.06836991,40.58219684,,64.72668208,48.37378827,49.76228064,40.79240767,,67.03876752,54.95031877,52.95654411,40.93488317,,971.16,344.38,2577.75,3226.26,91.56,2.46,62.35,50.37,1087.12,2464.61
2021-01-27 9:00,34.85369923,25.67329458,31.31204228,32.67620569,,34.22591697,23.49327224,27.10401499,34.45542665,,63.66543725,44.70207541,49.91994856,39.084963,,64.40283004,48.37934625,49.86985654,40.95943447,,67.24423007,55.16661641,53.26440031,40.94730058,,972.3,344.59,2579.09,3239.49,82.66,1.98,62.3,50.62,1098.71,2477.42
2021-01-27 10:00,34.86183209,26.44258809,32.00519391,32.692398,,34.79723147,24.50484604,27.38330469,34.52997587,,63.98737457,46.48398076,52.18649229,41.73641909,,64.03217116,48.24639364,49.77048149,40.92194429,,67.33681271,55.23055078,53.42022119,40.99433232,,971.83,344.93,2572.6,3242.5,80.71,3.06,62.36,50.88,1102.56,2470.99
2021-01-27 11:00,34.97233023,27.44857476,33.21553308,33.06319735,,34.70940762,24.78472784,27.88892236,34.99865779,,63.91322006,46.93273234,52.54294381,42.05187601,,63.91907416,49.12710569,50.63008902,41.58370715,,67.28711393,55.19266665,53.47310977,41.26490973,,970.16,343.35,2567.2,3229.76,83.57,3.97,62.01,50.69,1100.04,2456.32
2021-01-27 12:00,34.967711,27.43770075,33.31617026,32.99139342,,34.2521574,24.1228841,27.50245181,34.77253074,,63.47665712,45.35027913,50.46979322,39.96225252,,63.71199963,48.45821405,49.93375732,41.11589345,,67.07358715,54.99384849,53.26385144,41.06299895,,960.99,340.23,2539.8,3193.85,73.62,5.32,61.08,50.08,1081.05,2440.86
2021-01-27 13:00,34.95443547,26.56057005,32.58515524,32.72617176,,35.01305428,23.48755537,27.09968362,34.43721738,,63.79336917,46.17046576,52.10202615,41.67701322,,63.29758351,48.72479502,50.51517327,41.33477849,,67.02513794,54.83433106,53.14088862,40.70537353,,968.16,340.74,2557.87,3203.5,91.83,2.67,61.62,50.47,1089.9,2442.65
2021-01-27 14:00,35.26867374,28.64235403,33.97911176,33.27372017,,35.37142933,26.26801335,29.09202122,35.27622718,,64.11718593,48.12540876,53.35332384,42.88129823,,63.93813536,48.86536443,50.27689417,41.4181449,,67.07848587,55.50541093,53.87676345,41.40991545,,972.71,341.11,2569.06,3244.56,84.94,3.64,62.99,50.96,1050.87,2474.09
2021-01-27 15:00,35.52830707,28.80630347,34.45222026,33.46068286,,35.09985229,25.81015543,29.42047563,35.04803157,,64.29189575,48.38728843,54.27908099,43.86703509,,64.37237942,50.70468185,52.38223861,42.94768013,,67.15709433,55.64302109,54.15548916,41.72650151,,968.55,339.08,2560.82,3265.61,59.16,13.58,63.24,50.65,1018.32,2474.94
2021-01-27 16:00,35.1242108,28.65042217,34.43349904,33.52030635,,34.97734663,26.18889641,30.03495837,35.15299927,,64.40892974,48.85359212,54.44111201,43.87870361,,63.51213856,49.55530587,51.42038005,41.82901807,,67.53850781,55.73043112,54.27127223,41.67812219,,971.32,341.13,2568.2,3228.66,85.99,13.72,61.3,50.93,1115.29,2446.89
2021-01-27 17:00,34.80671189,27.06440712,33.08796857,33.16622318,,34.34418328,25.0067626,29.75902716,34.8132062,,63.11263331,46.23354811,51.71836897,40.82102014,,63.56928859,48.57176908,49.97575853,41.1012289,,67.39775286,55.29292151,53.89028663,40.21822868,,968.76,346.88,2577.35,3211.82,66.59,17.32,61.76,50.86,1057.68,2478.65
2021-01-27 18:00,35.12366716,26.61710098,32.55607351,32.99597083,,35.04620117,24.37069015,28.95276464,34.43620449,,66.70258708,47.52211831,53.93811722,43.15168894,,65.78691471,48.84627402,50.74675205,41.58138734,,67.64602276,55.4416756,54.04132562,40.68071206,,972.44,347.88,2590.15,3213.88,73.46,30.64,61.93,50.65,1049.86,2468.89
2021-01-27 19:00,35.91482027,27.69135131,33.60257439,33.22996833,,35.63024778,24.10801576,29.03522703,34.43946934,,70.68719645,47.9600107,54.17435775,43.02886743,,69.58263321,47.37589798,49.36983112,40.72936471,,68.27155614,55.22360694,53.8823807,39.85838348,,970.8,347.15,2577.89,3206.44,65.73,24.95,61.9,50.44,1046.43,2466.5
2021-01-27 20:00,36.41768729,27.15451823,32.72600587,33.08654048,,36.74197922,24.68391001,29.03573706,34.48876886,,70.13726528,49.5204025,55.7917947,44.93083762,,72.14780002,50.63237964,52.64091404,42.90796385,,69.57040124,55.44863717,54.02093402,40.78028189,,969.85,348.54,2576.42,3210.6,55.64,26.37,62.02,50.51,1037.04,2474.49
2021-01-27 21:00,35.23923258,26.86656292,32.3840389,32.96296705,,35.87171448,25.07872624,28.91176239,34.46190735,,68.97218709,48.91376926,55.38480021,44.48721195,,69.40192855,51.2409717,53.70588347,43.27906922,,68.2199382,55.72396602,54.29475257,40.25531583,,970.43,351.51,2572.85,3224.88,53.08,25.3,62.41,50.81,1030.83,2477.04
2021-01-27 22:00,35.24901528,26.55797152,33.45181843,33.05387208,,35.22104178,23.66288851,28.34687165,34.24664239,,66.09458189,47.693211,54.24750004,43.55276265,,65.99129493,51.27345661,53.52795139,43.21676675,,67.85756896,55.35877538,54.00127928,39.60294823,,972.46,350.64,2577.17,3236.38,49.28,6.6,62.81,50.93,1048.95,2502.77
2021-01-27 23:00,35.56452089,26.66906798,32.61997221,33.0488144,,34.17935577,23.53802508,28.4233081,34.17998994,,66.00981408,47.19158979,53.35494299,42.57003154,,65.39569402,49.45710443,51.56352223,41.59529091,,67.78916269,55.45880138,53.86347455,39.56846407,,970.02,348.57,2566.76,3228.94,58.66,11.55,62.72,50.68,1059.3,2472.69
2021-01-28 0:00,35.56615411,27.19242984,32.93038078,33.00855778,,34.266154,23.92191692,28.2760005,34.34462919,,65.27186515,46.14486258,52.0574856,41.05957402,,65.31751026,49.86521993,52.0679056,42.08254991,,67.91156551,55.57116899,53.88075521,39.59967743,,970.55,349.26,2575.03,3238.44,69.06,22.14,63.57,50.99,1063.11,2459.85
2021-01-28 1:00,35.72748192,27.37164628,32.99780072,33.02703735,,34.26580403,24.01347184,28.34251801,34.30667013,,64.95048854,46.00381489,51.93152275,40.99920818,,65.32024414,49.03990598,51.19808522,41.42574122,,67.98589258,55.60701791,53.85000752,39.43994379,,974.15,347.92,2582.58,3253.3,71.26,34.08,63.7,51.25,1088.05,2453.78
2021-01-28 2:00,35.64574029,27.08984254,33.00016129,32.92128769,,33.52828915,22.63751206,27.37834274,34.0449659,,64.55055281,45.17520944,51.30062227,40.27890976,,64.97278193,48.63056161,50.47046863,40.99013382,,67.93419782,55.40173928,53.67918397,39.20903526,,972.14,341.93,2574.15,3224.63,74.41,38.51,62.34,50.47,1103.83,2438.72
2021-01-28 3:00,35.35842867,26.51214609,32.64530506,32.88393546,,33.18454825,22.92953768,28.55068586,34.21822031,,64.25615477,45.48436068,51.68668099,40.50936264,,64.74737273,48.33855515,50.25371962,40.75032898,,68.02341223,55.52919457,54.03543258,39.41105884,,970.75,341.05,2567.42,3210.1,87.47,17.77,61.81,50.21,1097.27,2442.24
2021-01-28 4:00,35.40839885,26.35540666,32.37866859,32.92614944,,33.78285804,23.46771724,28.74964567,34.22416541,,64.28734812,46.07010969,52.34703754,41.45219473,,65.2195435,50.10784559,52.41344841,42.31678405,,67.97222687,55.44857158,54.01710929,39.43855761,,971.8,341.68,2569.91,3224.8,81.93,19.56,62.33,50.69,1107.8,2446.77
2021-01-28 5:00,35.09297754,25.93638658,32.28735604,32.9203557,,33.32682967,23.16133009,28.53490128,34.21768428,,63.66947266,45.19602235,51.33468748,40.28396352,,64.80490781,49.22456001,51.45097939,41.7309759,,68.0812875,55.50742923,54.17760293,39.63975948,,972.36,340.72,2574.17,3215.21,85.39,27.44,61.93,50.44,1107.91,2444.14
2021-01-28 6:00,35.03390534,25.76975279,32.07080246,32.79407847,,33.10626069,22.9127204,28.3487958,34.20079701,,63.36085148,44.42386427,50.39382963,38.97817461,,64.65017986,48.78174033,50.9720532,41.34583036,,68.05113752,55.42864038,54.0790136,39.44185938,,971.43,340.26,2570.76,3227.9,73.73,22.93,62.05,50.79,1125.64,2453.37
2021-01-28 7:00,34.96476573,25.94930587,32.02061519,32.85106603,,32.97837575,23.25553956,28.74423606,34.36392986,,63.94847215,46.34946762,52.53322906,41.89124281,,64.15022808,48.22808669,50.35171834,40.94540381,,67.80839476,55.35106856,54.05757968,39.99637057,,968.26,339.19,2567.94,3217.99,79.05,17.59,62.14,50.61,1124.21,2451.11
2021-01-28 8:00,35.076056,27.2092388,33.84031444,33.2050377,,32.89783349,23.16491885,28.20924976,34.25489452,,63.83063124,46.30417459,52.42355276,41.54626416,,64.18951191,48.3700928,50.65392685,41.1738401,,67.82128761,55.32329589,53.89627564,39.78676233,,973.27,341.98,2581.94,3248.32,79.87,16.16,62.86,51.48,1140.22,2464.28
2021-01-28 9:00,34.87910586,26.64281875,32.53049693,33.03512076,,32.62847527,23.43324721,28.06480723,34.27606442,,63.61572554,46.38744566,52.289279,41.5428088,,64.30588695,47.72126554,49.86166643,40.55759897,,67.83174459,55.46980745,54.02026495,39.88067374,,970.83,343.41,2569.8,3218.79,75.52,28.7,61.52,50.98,1100.67,2447.01
2021-01-28 10:00,34.86220857,27.74541828,32.95971925,33.27420268,,33.25951686,25.64012709,28.88549633,34.88903935,,62.97754346,45.89103517,50.52043367,39.35309293,,64.03421917,48.86679061,50.64861775,41.34878436,,67.85452853,55.70405698,54.3020193,40.03858679,,973.86,344.81,2574.38,3247.45,78.29,32.23,62.68,51.88,1123.58,2446
2021-01-28 11:00,34.90761387,26.43859231,32.08412607,33.06833709,,33.93204767,23.57021754,27.95090787,34.56893432,,62.93558711,45.89406522,51.48432858,40.64390992,,63.81481906,48.07535877,50.03569735,40.7992366,,67.63122895,55.21149746,53.87697546,39.82216427,,971.27,343.72,2567.02,3235.68,86.58,19.37,61.82,51.2,1116.43,2443.85
2021-01-28 12:00,35.37928121,27.49010448,33.33677413,33.38142645,,33.60878176,23.25774748,28.44261827,34.53402439,,62.68521578,45.47715147,51.04348472,40.13340095,,63.77069886,47.27345734,48.68915405,40.03032003,,67.67541103,55.2458087,54.06751521,39.85769462,,970.05,344.7,2561.5,3235.61,77.4,25.42,61.98,51.12,1108.37,2439.93
2021-01-28 13:00,34.9254989,26.63742444,32.87044024,33.23008469,,33.2745796,22.58491442,28.30087024,34.52019558,,62.30229138,44.65488097,50.48675267,39.50430683,,63.41480938,47.6239418,49.1561841,40.27113574,,67.49797699,55.0201076,53.91795387,39.61180777,,971.51,345.83,2568.11,3229.42,69.83,36.94,61.96,50.9,1091.48,2444.34
2021-01-28 14:00,35.74796978,28.99857695,35.01444013,33.9113381,,33.96722154,24.0034529,29.18616832,34.95564941,,62.01206709,44.86739228,50.38871095,39.330988,,63.43378375,48.93083918,50.44343359,40.95424802,,67.64045985,55.22297034,54.13409745,39.59411329,,968.7,344.46,2558.62,3226.41,72.2,37.91,61.85,50.63,1096.52,2430.81
2021-01-28 15:00,35.01142179,27.62817476,33.94539505,33.44772445,,33.9235954,23.92680189,29.5718524,34.96700974,,61.62148773,44.39149554,49.73080134,38.65487797,,63.26392564,48.27139875,49.73344428,40.47193051,,67.56683937,55.07309286,53.96239785,39.58151739,,968.77,345.34,2559.34,3245.06,69.18,32.13,62.24,50.86,1104.21,2440.26
2021-01-28 16:00,34.21114687,26.43506768,32.35876132,33.12343409,,33.60330189,24.60742849,29.4479309,35.06678108,,61.76053248,45.11289854,50.35381153,39.30621194,,63.19463566,48.52257123,50.14490972,41.43242731,,67.43339613,55.0497184,53.83760777,39.88819551,,971.93,346.91,2582.74,3256.44,59.97,45.84,62.55,50.99,1105.67,2464.77
2021-01-28 17:00,34.93961813,27.50234564,33.58065889,33.21918479,,33.1267426,23.16897492,28.59626066,34.79383604,,65.10662079,46.80028018,53.17105585,42.36720701,,65.12193527,48.74515897,50.54710196,41.61927897,,67.74996515,55.24317834,53.82333727,40.38924273,,974.68,348.19,2589.96,3290.7,60.45,38.08,63.08,51.53,1136.42,2475.72
2021-01-28 18:00,35.69425163,28.00543624,33.97611551,33.41831553,,33.65761917,23.70886289,28.66595375,34.87584929,,70.80236225,47.70520608,53.88277855,43.0285834,,69.51977638,49.58328098,51.18853901,42.08347258,,68.57278137,55.36446676,53.88115916,40.54830596,,974.99,348.12,2588.51,3270.45,72.55,38.57,62.56,50.8,1114.94,2462.94
2021-01-28 19:00,36.72995307,27.86621518,33.87127315,33.14705299,,35.82474196,23.21200377,28.31952095,34.57355681,,69.70142914,49.57347765,56.07561809,45.38844312,,72.57547553,51.15679778,52.72244108,42.90680205,,69.68836684,55.57914601,54.11612781,41.07141982,,974.85,346.58,2575.09,3247.85,70.41,41.4,61.52,49.98,1097.12,2438.14
2021-01-28 20:00,34.65558187,27.37708841,33.63181514,33.06492486,,34.39105183,24.75681968,28.8452301,34.92105483,,64.56686789,48.27612121,54.21794247,43.6240888,,65.58879747,49.41863388,50.65389636,41.28539362,,69.34888465,55.56752451,54.2109483,40.93464054,,974.19,345.04,2579.68,3242.35,88.87,19.57,61.4,49.73,1098.59,2450.58
2021-01-28 21:00,35.02991143,27.00064474,33.17188144,32.881857,,35.37859698,24.74638777,28.48475114,34.75341246,,64.79635964,49.12353187,55.59910191,45.55874793,,66.15751637,51.02719407,52.96525761,42.98046928,,67.87375292,55.37883694,53.99362458,40.24014553,,971.77,346.56,2576.89,3231.38,89.96,14.65,60.57,49.42,1076.74,2454.14
2021-01-28 22:00,34.70109509,26.49063152,32.97563283,32.72607682,,34.59289116,23.9316015,27.72199597,34.6083453,,64.98234639,48.52090464,54.96645655,44.61948547,,65.52602448,49.59468805,51.35320898,41.6437086,,67.90603761,55.50050463,54.15187126,40.32830233,,971.8,346.77,2584.52,3226.37,73.91,34.3,60.18,49.16,1066.72,2460.39
2021-01-28 23:00,34.90775418,26.93244868,33.17198702,32.88656197,,34.33607712,23.55850408,27.25581338,34.94710928,,67.1674069,50.27513161,56.89257783,46.79917909,,68.47229868,51.02671672,53.0189703,43.17920029,,68.1764811,55.55696266,54.17880662,40.66430485,,972.82,346.31,2582.3,3221.02,77.52,12.27,59.81,49.05,1067.63,2480.81
2021-01-29 0:00,34.67593404,26.97759067,32.78125028,32.97519773,,33.39051564,24.30420668,28.0256733,35.27084369,,64.91813409,49.61668025,55.98347585,46.06553839,,65.19052465,49.90884629,51.52951001,41.98420771,,68.01445203,55.72575194,54.26678942,40.81277987,,971.89,345.84,2577.12,3243.81,54.53,2.18,60.49,49.6,1093.96,2515.31
2021-01-29 1:00,34.9534586,26.34460706,32.25426976,32.86119897,,33.50857466,23.85832243,27.54200275,35.23771648,,64.96819504,48.40800288,54.76737675,44.62625495,,64.86690969,49.79354518,51.42827281,41.65210175,,68.10075084,55.53177479,53.91305262,40.19604772,,971.22,344.5,2576.32,3230.76,85.73,21.45,60.12,49.11,1088.56,2452.49
2021-01-29 2:00,34.97987672,26.16918929,32.14904053,32.8714283,,33.11164284,22.89481441,26.98921852,35.15513186,,63.85003291,46.33083623,52.58291527,41.93469179,,65.50954841,49.48263995,51.41858817,41.53479748,,68.07894168,55.56284605,53.91435354,39.94622013,,971.63,345.2,2573.6,3238.81,76.88,36.58,60.29,49.33,1092.91,2441.73
2021-01-29 3:00,34.70178212,26.16201234,32.42366356,32.85612314,,33.35191114,23.09447896,27.08190531,35.21089464,,63.7933823,47.52923193,53.86083332,43.46110665,,64.90884808,48.84691596,50.69399206,40.98661226,,68.16597829,55.615107,54.08839083,40.48308243,,972,344.45,2568.44,3252.95,68.09,34.85,60.25,49.51,1112.61,2443.87
2021-01-29 4:00,34.50570551,25.67298992,31.88554173,32.75474554,,32.75685158,22.58006403,27.272876,35.17695906,,63.34269966,46.88789598,53.23044836,42.92549146,,64.63405216,49.15892346,50.72496967,41.35413052,,67.77546592,55.2089259,53.74128321,40.37747384,,970.93,345.18,2565.36,3254.28,79.84,19.74,60.46,49.53,1109.45,2447.43
2021-01-29 5:00,34.73633597,25.98648351,31.87271797,32.6785314,,32.78632679,23.1887315,27.35686171,35.27840249,,63.5356173,48.0907748,54.33196001,44.33608856,,64.63497413,48.22419817,49.61175175,40.64068671,,67.96544478,55.45570811,53.99829711,40.75269712,,971.9,346.15,2569.07,3242.74,93.71,20.35,60.31,49.28,1092.09,2434.92
2021-01-29 6:00,34.93291842,26.96909148,33.30301432,32.98169469,,32.36170908,22.67470143,27.42212462,35.17935907,,62.88322366,46.90902302,53.09780688,42.83332383,,65.07076692,48.73810737,50.06331165,40.99314672,,67.99019371,55.37742978,54.02731228,40.45783042,,972.24,344.25,2568.86,3245.4,77.53,13.05,60.36,49.31,1106.64,2456.57
2021-01-29 7:00,34.52615066,26.00673096,32.20699097,32.74868359,,32.0228782,22.46599416,27.47359278,35.21550926,,62.81289473,46.33501587,52.42650961,42.03141752,,64.35362257,47.97641363,49.28554873,40.3410903,,67.80603595,55.11980301,53.80144212,40.50238482,,970.79,343.57,2569.72,3250.07,79.46,15.14,61.03,49.44,1119.2,2454.32
2021-01-29 8:00,34.76396684,26.75403941,33.00855231,32.83972095,,32.29447931,22.72722327,27.47121729,35.25664659,,62.59726356,45.73625795,51.64166703,41.30984769,,64.56973061,48.33349256,49.68182992,40.75921257,,67.87874114,55.1694223,53.787028,40.45013085,,974.61,345.79,2586.49,3271.28,78.44,19.37,61.78,49.87,1124.1,2468.88
2021-01-29 9:00,34.63248055,27.00949448,33.02156965,32.95466254,,32.28638449,23.05418374,27.35026011,35.34142676,,62.4493295,45.61870558,51.12560534,40.68809038,,64.58216065,49.02759656,50.49956319,41.25866048,,67.89999922,55.19832402,53.76822046,40.25915127,,972.27,345.83,2583.21,3244.33,77.28,29.3,60.4,49.12,1093.17,2459.6
2021-01-29 10:00,34.45227644,26.55169641,32.55811295,32.74118531,,33.1693689,23.65377674,27.03725809,35.33167366,,64.09056523,45.93142189,51.60908656,41.00041004,,64.87597185,50.23014114,52.06425682,42.2196918,,67.96797074,55.22597463,53.86117414,40.27428185,,971.07,347.42,2587.3,3225.37,88.26,27.35,60.3,48.96,1064.07,2459.41
2021-01-29 11:00,34.90545914,26.75290603,32.69292765,32.74991363,,33.47878145,23.65877023,27.32555848,35.2744741,,68.21262433,49.39338803,55.9535137,45.48701447,,69.74526429,50.56293238,52.23556805,42.41896953,,68.62552177,55.7805951,54.44498344,40.7776941,,970.66,345.53,2580.86,3221.58,95.19,33.39,60.28,48.89,1073.26,2438.02
2021-01-29 12:00,35.71241756,27.9377775,34.00868522,32.99153449,,34.99060491,23.81772061,26.96553216,35.25965411,,72.18561488,51.64118786,58.11309608,47.90233953,,72.33582492,50.86860939,52.45453257,42.64069084,,68.94124614,55.65635522,54.36645589,40.86870468,,965.59,342.09,2555.35,3223.18,76.06,23,60.57,48.99,1095.98,2434.72
2021-01-29 13:00,36.36495876,27.54813357,33.86458991,32.92568645,,35.95020668,24.05082618,26.90060722,35.22614515,,66.8982445,51.14413769,57.5396345,47.19142554,,70.30210926,51.56233466,53.31879955,43.21470377,,70.37831098,55.75277715,54.4358233,41.6118935,,971.74,344.75,2574.32,3238.19,71.35,33.13,61.51,49.65,1096.59,2449.79
2021-01-29 14:00,34.43052382,25.56604451,31.38368612,32.2605014,,34.57919854,23.76524394,26.70648478,35.11185375,,64.22778415,46.35602997,52.09369888,41.36309787,,65.96764775,49.4329534,51.1474887,40.98060412,,68.4672377,55.1406203,53.87211906,40.36916528,,969.77,344.64,2566.14,3240.19,84.63,22.15,61.69,49.71,1097.1,2438
2021-01-29 15:00,34.74915984,26.97558074,32.49500574,32.48950353,,35.05751876,25.19984576,27.31524164,35.3094166,,64.63514421,48.64768587,54.29659921,43.82858389,,66.11544357,49.58393664,51.47461181,41.28742642,,67.86590996,55.22746718,53.91872493,40.61085532,,967.03,343.71,2564.25,3228.71,82.71,31.47,61.4,49.42,1086.92,2430.45
2021-01-29 16:00,34.65817457,27.30842467,33.46337548,32.5885152,,34.704,24.23931271,26.62926074,34.79278677,,63.91516285,47.20640267,52.86123617,42.23683199,,66.00562327,50.90828399,52.80235073,42.89469464,,68.00124721,55.16753926,53.8677528,40.27418627,,974.59,346.63,2588.46,3260.68,84.36,26.55,62.22,50.36,1100,2461.83
2021-01-29 17:00,35.17222886,28.0124956,34.23988898,32.9235565,,34.54260011,24.28954512,27.10662035,34.86258942,,66.09087494,49.61699945,55.76731077,45.41651737,,67.29600176,50.75629589,52.49737905,42.59659621,,68.12890523,55.61959957,54.32408221,41.07170328,,973.45,346.82,2578.68,3275.12,73.59,22.78,61.95,50.61,1116.68,2463.71
2021-01-29 18:00,34.76806048,26.47844657,32.41294493,32.55471759,,34.53968229,23.92919722,27.07287527,34.89372859,,66.30272757,49.72093907,56.12506299,45.56233062,,67.69388747,51.6018475,53.67677461,43.46475087,,68.05929402,55.47426233,54.22859278,41.09638796,,971.63,343.78,2570.78,3246.99,77.11,33.71,60.99,49.69,1106.68,2438.86
2021-01-29 19:00,34.80391903,26.6252603,32.61259425,32.53843731,,33.3786968,22.98469461,26.62846221,34.75393913,,63.91037259,47.92307217,54.14772532,43.52364116,,65.47713862,50.2545328,52.03751419,42.26045503,,67.68361843,55.08973058,53.8821494,40.41618108,,971.64,343.54,2577.21,3246.18,67.92,47.71,61.24,49.57,1106.2,2440.97
2021-01-29 20:00,34.2955603,25.8291915,31.57155626,32.3079632,,32.83915322,23.07794405,26.43882173,34.66849723,,62.87734199,46.23786501,51.96855024,41.25782077,,64.78168841,48.7405515,50.475738,41.02892707,,67.48707781,54.97701323,53.71455093,40.02582419,,970.66,343.16,2573.32,3251.71,59.19,47.72,60.97,49.66,1116.18,2447.75
2021-01-29 21:00,34.47832041,26.78141376,32.76952921,32.35271388,,33.29930738,23.49198307,26.43456559,34.55416372,,64.49777469,46.48248581,52.27182107,41.63718214,,65.2852018,49.67608845,51.77555284,42.00854797,,67.45340907,55.02803238,53.78881633,40.45233718,,970.18,345.11,2575.92,3252.53,59.69,35.69,60.69,49.67,1105.49,2461.56
2021-01-29 22:00,34.86082801,27.08781668,33.1500872,32.51912387,,32.65177023,22.83474448,26.5733762,34.56578218,,65.58177227,48.77751301,55.03815351,44.62141082,,67.77501454,51.00259931,53.09961696,43.07143891,,67.73740576,55.3628043,54.07268172,40.67415754,,970.1,346.81,2574.29,3239.98,62.07,10.22,60.28,49.49,1081.98,2490.98
2021-01-29 23:00,35.22108038,27.47066899,33.62924561,32.51653943,,32.32215494,23.19431254,27.07162065,34.41477812,,64.55731734,48.57790153,54.86411869,44.81094051,,64.95358614,50.56583928,52.44480469,42.66231959,,67.50794379,55.29283522,54.03879501,40.81730165,,973.6,347.59,2579.68,3273.04,61.81,4.1,61.36,50.31,1107.81,2503.91
2021-01-30 0:00,35.4443576,28.69142077,35.12112907,32.87318658,,32.22370523,23.96098146,27.53938661,34.53120951,,64.30959952,47.71143046,53.60913784,43.43519074,,64.97889222,51.05003047,52.6900768,42.96954508,,67.80419603,55.47734593,54.06217905,40.57030093,,971.98,344.13,2576.41,3258.04,83.48,21.97,61.57,49.99,1114.49,2448.11
2021-01-30 1:00,35.31268852,27.7324164,33.8644852,32.43614188,,32.16558933,23.35768736,26.8281984,34.37728687,,63.54676909,46.55298078,52.39224786,41.88157534,,65.25189283,50.2779998,52.09463423,42.31967321,,67.63115496,55.18281504,53.74801475,40.1346237,,972.02,343.64,2575.74,3249.6,82.35,31.23,60.57,49.68,1105.06,2444.47
2021-01-30 2:00,35.6880091,29.26456688,36.04677122,32.97686963,,32.24401492,22.63218104,26.84213611,34.31214727,,63.94339934,48.14040906,54.25474255,44.00411667,,65.08143659,50.10947385,51.50748913,42.0667796,,67.73472128,55.2237676,53.93051484,40.57686442,,971.91,342.6,2568.62,3247.1,68.92,35.1,60.45,49.72,1109.31,2441.98
2021-01-30 3:00,34.67208126,26.88269954,33.05900498,32.31869804,,31.3738932,22.45991689,26.89125629,34.47112704,,62.84125936,45.73133633,51.57546697,40.84452995,,64.11246277,48.90689503,50.31956588,41.23162057,,67.56391809,54.91964429,53.72190437,40.27140314,,972.24,343.1,2568.59,3244.31,66.02,35.52,60.58,49.82,1101.26,2445.15
